,PID,Longitude,Latitude,Neighborhood,Address,NeighborhoodFullname,Directions,BldgType,GarageCars
2258,909256020,-93.647027,42.016072,SWISU,2342 STORM ST,South & West of ISU,South West,1Fam,1.0
2259,909256060,-93.646735,42.016072,SWISU,2324 STORM ST,South & West of ISU,South West,1Fam,1.0
2260,909256120,-93.646416,42.016067,Crawfor,715 LYNN AVE,Crawford,South West,1Fam,1.0
2261,909257050,-93.644636,42.016067,Crawfor,2222 STORM ST,Crawford,South West,1Fam,1.0
2262,909275020,-93.6435257,42.0199537,Crawfor,2144 SUNSET DR 2146,Crawford,South West,Duplex,2.0
2263,909275030,-93.643215,42.019952,Crawfor,2140 SUNSET DR 2142,Crawford,South West,Duplex,3.0
2264,909275040,-93.642886,42.019833,Crawfor,311 PEARSON AVE,Crawford,South West,1Fam,2.0
2265,909275050,-93.642821,42.019617,Crawfor,317 PEARSON AVE,Crawford,South West,1Fam,1.0
2266,909275080,-93.6428055,42.0191252,Crawfor,333 PEARSON AVE,Crawford,South West,1Fam,2.0
2267,909275110,-93.64281,42.018796,Crawfor,407 PEARSON AVE,Crawford,South West,1Fam,2.0
2268,909275160,-93.641948,42.017572,Crawfor,2103 COUNTRY CLUB BLVD,Crawford,South West,1Fam,2.0
2269,909275250,-93.644258,42.01874,Crawfor,430 ASH AVE,Crawford,South West,1Fam,1.0
2270,909275310,-93.644426,42.020037,Crawfor,320 ASH AVE,Crawford,South West,1Fam,3.0
2271,909276010,-93.642431,42.019059,Crawfor,400 PEARSON AVE,Crawford,South West,1Fam,2.0
2272,909276070,-93.64048,42.019759,Crawfor,2022 GREELEY ST,Crawford,South West,1Fam,1.0
2273,909276110,-93.6397,42.019181,Crawfor,2007 COUNTRY CLUB BLVD,Crawford,South West,1Fam,1.0
2274,909276170,-93.641405,42.018443,Crawfor,2037 COUNTRY CLUB BLVD,Crawford,South West,1Fam,1.0
2275,909276200,-93.642371,42.018707,Crawfor,418 PEARSON AVE,Crawford,South West,1Fam,1.0
2276,909276210,-93.642359,42.018941,Crawfor,406 PEARSON AVE,Crawford,South West,1Fam,1.0
2277,909277040,-93.63962,42.018888,Crawfor,2012 COUNTRY CLUB BLVD,Crawford,South West,1Fam,1.0
2278,909277070,-93.639497,42.018766,Crawfor,425 BEACH AVE,Crawford,South West,1Fam,1.0
2279,909277090,-93.64012,42.017583,Crawfor,2007 KILDEE ST,Crawford,South West,1Fam,1.0
2280,909277100,-93.640592,42.017574,Crawfor,2011 KILDEE ST,Crawford,South West,1Fam,2.0
2281,909278020,-93.644295,42.016684,Crawfor,602 ASH AVE,Crawford,South West,1Fam,1.0
2282,909279010,-93.6439975,42.0158534,Crawfor,2159 COUNTRY CLUB BLVD 2157,Crawford,South West,Duplex,2.0
2283,909279040,-93.643443,42.017131,Crawfor,2138 HUGHES AVE,Crawford,South West,1Fam,1.0
2284,909279080,-93.6428531,42.0168895,Crawfor,2108 HUGHES AVE,Crawford,South West,1Fam,2.0
2285,909280030,-93.641155,42.016827,Crawfor,623 AGG AVE,Crawford,South West,1Fam,1.0
2286,909280070,-93.642319,42.016385,Crawfor,2110 COUNTRY CLUB BLVD,Crawford,South West,1Fam,2.0
2287,909281010,-93.641002,42.017589,Crawfor,2014 KILDEE ST,Crawford,South West,1Fam,2.0
2288,909281020,-93.640497,42.017573,Crawfor,2010 KILDEE ST,Crawford,South West,2fmCon,2.0
2289,909281030,-93.639467,42.017528,Crawfor,2006 KILDEE ST,Crawford,South West,1Fam,1.0
2290,909281080,-93.640041,42.016226,Crawfor,2009 CESSNA ST,Crawford,South West,1Fam,1.0
2291,909281130,-93.641156,42.016961,Crawfor,618 AGG AVE,Crawford,South West,1Fam,2.0
2292,909282020,-93.642663,42.01629,Crawfor,2124 COUNTRY CLUB BLVD,Crawford,South West,1Fam,1.0
2293,909282030,-93.642597,42.01601,Crawfor,2116 COUNTRY CLUB BLVD,Crawford,South West,1Fam,3.0
2294,909282060,-93.6416718,42.0157866,Crawfor,2048 CESSNA ST,Crawford,South West,1Fam,3.0
2295,909282110,-93.640612,42.016124,Crawfor,2018 CESSNA ST,Crawford,South West,1Fam,2.0
2296,909282130,-93.639431,42.016152,Crawfor,707 BEACH AVE,Crawford,South West,1Fam,1.0
2297,909425010,-93.643378,42.015667,Crawfor,2160 COUNTRY CLUB BLVD,Crawford,South West,1Fam,2.0
2298,909425060,-93.642945,42.014688,Crawfor,915 GASKILL DR,Crawford,South West,1Fam,1.0
2299,909425085,-93.64293,42.014567,Crawfor,925 GASKILL DR,Crawford,South West,1Fam,2.0
2300,909425130,-93.642885,42.013169,Crawfor,1025 GASKILL DR,Crawford,South West,1Fam,2.0
2301,909425140,-93.642883,42.013003,Crawfor,1033 GASKILL DR,Crawford,South West,1Fam,2.0
2302,909425180,-93.644203,42.013495,Crawfor,1036 ASH AVE,Crawford,South West,1Fam,2.0
2303,909425270,-93.6440062,42.0145503,Crawfor,828 ASH AVE,Crawford,South West,1Fam,1.0
2304,909426060,-93.639622,42.014936,Crawfor,2019 FRILEY RD,Crawford,South West,1Fam,1.0
2305,909426080,-93.639781,42.014937,Crawfor,2031 FRILEY RD,Crawford,South West,Duplex,2.0
2306,909426090,-93.640762,42.014943,Crawfor,2105 FRILEY RD,Crawford,South West,1Fam,1.0
2307,909427230,-93.642793,42.014682,Crawfor,916 GASKILL DR,Crawford,South West,1Fam,1.0
2308,909428110,-93.639428,42.01359,Crawfor,2004 MCCARTHY RD,Crawford,South West,2fmCon,1.0
2309,909428120,-93.639393,42.01265,Crawfor,2003 GREENBRIAR CIR,Crawford,South West,1Fam,2.0
2310,909428170,-93.640311,42.012638,Crawfor,2117 GREENBRIAR CIR,Crawford,South West,1Fam,2.0
2311,909428180,-93.640326,42.012488,Crawfor,2118 GREENBRIAR CIR,Crawford,South West,1Fam,2.0
2312,909428190,-93.640293,42.012488,Crawfor,2114 GREENBRIAR CIR,Crawford,South West,1Fam,2.0
2313,909428240,-93.639407,42.0125,Crawfor,2004 GREENBRIAR CIR,Crawford,South West,1Fam,2.0
2314,909428280,-93.639678,42.011005,Crawfor,2019 ASHMORE DR,Crawford,South West,1Fam,2.0
2315,909428340,-93.641849,42.011506,Crawfor,2111 ASHMORE CIR,Crawford,South West,1Fam,2.0
2316,909451020,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 103,Bluestem,South West,Twnhs,2.0
2317,909451040,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 107,Bluestem,South West,Twnhs,2.0
2318,909451100,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 119,Bluestem,South West,TwnhsE,2.0
2319,909451130,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 116,Bluestem,South West,Twnhs,2.0
2320,909451140,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 114,Bluestem,South West,Twnhs,2.0
2321,909451150,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 112,Bluestem,South West,Twnhs,2.0
2322,909451180,-93.645743,42.009489,Blueste,1505 LITTLE BLUESTEM CT UNIT 106,Bluestem,South West,TwnhsE,2.0
2323,909452050,-93.644864,42.010636,Crawfor,1312 BIG BLUESTEM CT,Crawford,South West,1Fam,2.0
2324,909452102,-93.644923,42.011836,Crawfor,2220 ASH AVE,Crawford,South West,1Fam,2.0
2325,909452114,-93.645014,42.010606,Crawfor,1309 BIG BLUESTEM CT,Crawford,South West,1Fam,2.0
2326,909455030,-93.645701,42.009345,Blueste,1504 LITTLE BLUESTEM CT,Bluestem,South West,TwnhsE,2.0
2327,909455040,-93.645729,42.009337,Blueste,1506 LITTLE BLUESTEM CT,Bluestem,South West,TwnhsE,2.0
2328,909455060,-93.645785,42.009321,Blueste,1510 LITTLE BLUESTEM CT,Bluestem,South West,TwnhsE,2.0
2329,909475020,-93.643489,42.011793,Crawfor,2166 ASHMORE DR,Crawford,South West,1Fam,2.0
2330,909475040,-93.643539,42.01141,Crawfor,2154 ASHMORE DR,Crawford,South West,1Fam,2.0
2331,909475050,-93.643548,42.011343,Crawfor,2152 ASHMORE DR,Crawford,South West,1Fam,2.0
2332,909475140,-93.641677,42.010797,Crawfor,2100 ASHMORE DR,Crawford,South West,1Fam,2.0
2333,909475230,-93.640182,42.010076,Crawfor,2027 INDIANGRASS CT,Crawford,South West,1Fam,2.0
2334,909475300,-93.643947,42.009134,Crawfor,2133 CONEFLOWER CT,Crawford,South West,1Fam,2.0
2335,910200040,-93.628412,42.022836,IDOTRR,103 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2336,910200060,-93.62841,42.022709,IDOTRR,113 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,2.0
2337,910200080,-93.628409,42.022607,IDOTRR,121 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2338,910200110,-93.6295,42.022474,IDOTRR,130 S RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,2.0
2339,910201020,-93.596569,42.022658,IDOTRR,1224 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,1Fam,2.0
2340,910201050,-93.597005,42.022658,IDOTRR,1212 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2341,910201110,-93.626875,42.022566,IDOTRR,125 S HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2342,910201130,-93.627459,42.021806,IDOTRR,1213 S 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2343,910201180,-93.62826,42.022685,IDOTRR,114 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,
2344,910202030,-93.625313,42.0228,IDOTRR,1108 LINCOLN WAY,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2345,910202050,-93.625291,42.022797,IDOTRR,107 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2346,910202060,-93.625291,42.022772,IDOTRR,109 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2347,910202070,-93.62529,42.022721,IDOTRR,113 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2348,910202100,-93.625288,42.022516,IDOTRR,129 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2349,910203020,-93.6291062,42.0213831,IDOTRR,1312 S 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2350,910203090,-93.628385,42.021276,IDOTRR,229 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2351,910203100,-93.628298,42.020441,IDOTRR,301 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2352,910203230,-93.629496,42.020855,IDOTRR,304 S RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2353,910203250,-93.629496,42.021414,IDOTRR,228 S RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2354,910203290,-93.629496,42.021547,IDOTRR,210 S RIVERSIDE DR,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2355,910204050,-93.626839,42.021425,IDOTRR,217 S HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,2.0
2356,910205010,-93.6258429,42.0214037,IDOTRR,1110 S 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2357,910205020,-93.625299,42.021596,IDOTRR,203 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2358,910205120,-93.626689,42.021474,IDOTRR,212 S HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2359,910205130,-93.626689,42.021497,IDOTRR,210 S HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2360,910206010,-93.628222,42.020161,IDOTRR,328 S RUSSELL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2361,910206110,-93.626835,42.020379,IDOTRR,307 S HAZEL AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2362,910226040,-93.625143,42.021389,IDOTRR,220 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2363,910226060,-93.625147,42.02153,IDOTRR,208 S MAPLE AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2364,911102090,-93.615426,42.021162,IDOTRR,233 WASHINGTON AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2365,911102170,-93.616848,42.021506,IDOTRR,208 S WALNUT AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2366,911102180,-93.616849,42.021594,IDOTRR,202 S WALNUT AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2367,911103060,-93.616969,42.020077,IDOTRR,311 S WALNUT AVE,Iowa DOT and Rail Road,Downtown,2fmCon,0.0
2368,911104060,-93.615395,42.020002,IDOTRR,317 WASHINGTON AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2369,911128020,-93.613886,42.021555,IDOTRR,320 S 2ND ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2370,911128180,-93.615272,42.021456,IDOTRR,212 WASHINGTON AVE,Iowa DOT and Rail Road,Downtown,1Fam,2.0
2371,911175360,-93.615307,42.019025,IDOTRR,320 S 4TH ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2372,911175430,-93.615012,42.019099,IDOTRR,313 S 4TH ST,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2373,911175440,-93.615024,42.019099,IDOTRR,315 S 4TH ST,Iowa DOT and Rail Road,Downtown,2fmCon,0.0
2374,911225110,-93.604344,42.022603,IDOTRR,119 CHERRY AVE,Iowa DOT and Rail Road,Downtown,1Fam,0.0
2375,911226010,-93.604195,42.022458,IDOTRR,130 CHERRY AVE,Iowa DOT and Rail Road,Downtown,1Fam,3.0
2376,911226030,-93.604193,42.022626,IDOTRR,116 CHERRY AVE,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2377,911370410,-93.616242,42.009326,Crawfor,433 ASPEN RIDGE RD,Crawford,South West,TwnhsE,2.0
2378,911370460,-93.615618,42.009401,Crawfor,415 ASPEN RIDGE RD,Crawford,South West,TwnhsE,2.0
2379,911370510,-93.615993,42.008687,Crawfor,1518 GOLDEN ASPEN DR,Crawford,South West,TwnhsE,2.0
2380,911370520,-93.615985,42.008806,Crawfor,1516 GOLDEN ASPEN DR,Crawford,South West,TwnhsE,2.0
2381,911370530,-93.616242,42.008375,Crawfor,1506 GOLDEN ASPEN DR,Crawford,South West,TwnhsE,2.0
2382,911370540,-93.615921,42.0091899,Crawfor,1504 GOLDEN ASPEN DR,Crawford,South West,TwnhsE,2.0
2383,912251110,-93.588227,42.0183,IDOTRR,406 FREEL DR,Iowa DOT and Rail Road,Downtown,1Fam,1.0
2384,913350030,-93.599969,41.996849,Mitchel,821 CRYSTAL ST,Mitchell,South East,1Fam,2.0
2385,914452060,-93.606736,41.994357,Mitchel,411 OPAL CIR 413,Mitchell,South East,Duplex,2.0
2386,914452090,-93.606577,41.994357,Mitchel,431 OPAL CIR,Mitchell,South East,1Fam,2.0
2387,914452120,-93.606672,41.994207,Mitchel,418 OPAL CIR,Mitchell,South East,1Fam,2.0
2388,914452190,-93.607597,41.994206,Mitchel,302 OPAL CIR,Mitchell,South East,1Fam,2.0
2389,914453045,-93.607342,41.99507,Mitchel,328 CRYSTAL ST,Mitchell,South East,1Fam,3.0
2390,914460020,-93.607551,41.995218,Mitchel,307 CRYSTAL ST,Mitchell,South East,1Fam,3.0
2391,914460110,-93.606933,41.995973,Mitchel,303 RUBY CIR,Mitchell,South East,1Fam,2.0
2392,914465020,-93.606944,41.996888,Mitchel,322 TOPAZ CT,Mitchell,South East,1Fam,3.0
2393,914465055,-93.607055,41.997119,Mitchel,304 TOPAZ CT,Mitchell,South East,1Fam,2.0
2394,914465060,-93.607121,41.997124,Mitchel,305 TOPAZ CT,Mitchell,South East,1Fam,3.0
2395,914467040,-93.604947,41.99706,Mitchel,603 CRYSTAL ST,Mitchell,South East,1Fam,3.0
2396,914467050,-93.60489,41.997062,Mitchel,607 CRYSTAL ST,Mitchell,South East,1Fam,3.0
2397,914474020,-93.603671,41.995987,Mitchel,3001 SAPPHIRE CIR,Mitchell,South East,1Fam,2.0
2398,914474070,-93.603717,41.99539,Mitchel,3012 SAPPHIRE CIR,Mitchell,South East,1Fam,2.0
2399,914475010,-93.604716,41.997067,Mitchel,619 CRYSTAL ST,Mitchell,South East,1Fam,1.0
2400,914475020,-93.604549,41.997069,Mitchel,623 CRYSTAL ST,Mitchell,South East,1Fam,1.0
2401,914475030,-93.604491,41.997069,Mitchel,627 CRYSTAL ST,Mitchell,South East,1Fam,2.0
2402,914475090,-93.602823,41.997052,Mitchel,727 CRYSTAL ST,Mitchell,South East,1Fam,2.0
2403,914476010,-93.604548,41.996919,Mitchel,622 CRYSTAL ST,Mitchell,South East,1Fam,2.0
2404,914476020,-93.604519,41.996919,Mitchel,624 CRYSTAL ST,Mitchell,South East,Duplex,2.0
2405,914476050,-93.603173,41.996907,Mitchel,702 CRYSTAL ST,Mitchell,South East,Duplex,2.0
2406,914476130,-93.601191,41.995702,Mitchel,3007 DIAMOND ST,Mitchell,South East,1Fam,2.0
2407,914476330,-93.602505,41.995931,Mitchel,3009 TURQUOISE CIR,Mitchell,South East,1Fam,2.0
2408,914476380,-93.602356,41.995905,Mitchel,3010 TURQUOISE CIR,Mitchell,South East,1Fam,2.0
2409,914476450,-93.602429,41.995991,Mitchel,703 ONYX ST,Mitchell,South East,1Fam,2.0
2410,914476520,-93.603972,41.996065,Mitchel,609 ONYX ST,Mitchell,South East,1Fam,2.0
2411,914478020,-93.60104,41.995512,Mitchel,3018 DIAMOND ST,Mitchell,South East,1Fam,1.0
2412,914478045,-93.600797,41.994784,Mitchel,3100 DIAMOND ST,Mitchell,South East,1Fam,3.0
2413,914478100,-93.601779,41.994188,Mitchel,700 DIAMOND CT,Mitchell,South East,1Fam,2.0
2414,914478110,-93.602002,41.994013,Mitchel,3116 DIAMOND ST,Mitchell,South East,Duplex,2.0
2415,916125360,-93.657894,41.997741,Timber,2708 STATE AVE,Timberland,South West,1Fam,2.0
2416,916125425,-93.658875,41.998543,Timber,3265 DARTMOOR RD,Timberland,South West,2fmCon,2.0
2417,916176125,-93.652119,42.00138,Timber,2227 TIMBERLAND RD,Timberland,South West,1Fam,2.0
2418,916225130,-93.644527,42.004509,Timber,2218 IRONWOOD CT,Timberland,South West,1Fam,2.0
2419,916226030,-93.639793,42.00514,Timber,2118 IRONWOOD CT,Timberland,South West,TwnhsE,2.0
2420,916226090,-93.63966,42.005692,Timber,2106 IRONWOOD CT,Timberland,South West,TwnhsE,2.0
2421,916252170,-93.645586,42.000966,GrnHill,2210 HAMILTON DR,Greens Hills,South,TwnhsE,1.0
2422,916253320,-93.647403,42.001694,GrnHill,2210 HAMILTON DR,Greens Hills,South,TwnhsE,1.0
2423,916326010,-93.649773,41.997906,Timber,2610 TIMBERLAND RD,Timberland,South West,1Fam,2.0
2424,916326040,-93.649757,41.99854,Timber,2508 TIMBERLAND RD,Timberland,South West,1Fam,1.0
2425,916326090,-93.6494462,42.0004101,Timber,2320 TIMBERLAND RD,Timberland,South West,1Fam,2.0
2426,916380060,-93.653122,41.995141,Timber,3107 RED FOX RD,Timberland,South West,1Fam,3.0
2427,916380070,-93.65315,41.995027,Timber,3113 RED FOX RD,Timberland,South West,1Fam,3.0
2428,916382100,-93.651867,41.993759,Timber,3125 WHITETAIL LN,Timberland,South West,1Fam,3.0
2429,916382110,-93.653039,41.994727,Timber,3126 RED FOX RD,Timberland,South West,1Fam,3.0
2430,916384080,-93.650561,41.9941,Timber,3115 COTTONTAIL LN,Timberland,South West,1Fam,2.0
2431,916386010,-93.649203,41.995346,Timber,3005 CEDAR LN,Timberland,South West,1Fam,3.0
2432,916386040,-93.649198,41.995142,Timber,3023 CEDAR LN,Timberland,South West,1Fam,2.0
2433,916386060,-93.649096,41.994284,Timber,3103 CEDAR LN,Timberland,South West,1Fam,2.0
2434,916386080,-93.649475,41.993751,Timber,3115 CEDAR LN,Timberland,South West,1Fam,2.0
2435,916386140,-93.650453,41.994695,Timber,3028 COTTONTAIL LN,Timberland,South West,1Fam,3.0
2436,916402015,-93.644679,41.999812,Timber,2505 GREEN HILLS DR,Timberland,South West,1Fam,2.0
2437,916402115,-93.646054,41.999575,Timber,2507 WHITE OAK DR,Timberland,South West,1Fam,2.0
2438,916402125,-93.646099,41.999553,Timber,2513 WHITE OAK DR,Timberland,South West,1Fam,2.0
2439,916402215,-93.6470597,41.9976055,Timber,2727 WHITE OAK DR,Timberland,South West,1Fam,2.0
2440,916403010,-93.646455,41.997684,Timber,2726 WHITE OAK DR,Timberland,South West,1Fam,2.0
2441,916403020,-93.646575,41.998023,Timber,2722 WHITE OAK CIR,Timberland,South West,1Fam,2.0
2442,916403040,-93.646617,41.998023,Timber,2714 WHITE OAK CIR,Timberland,South West,1Fam,2.0
2443,916403130,-93.646172,41.999342,Timber,2510 WHITE OAK DR,Timberland,South West,1Fam,2.0
2444,916403200,-93.644884,41.998952,Timber,2306 RED OAK DR,Timberland,South West,1Fam,2.0
2445,916403230,-93.64427,41.998554,Timber,2609 GREEN HILLS DR,Timberland,South West,1Fam,2.0
2446,916403250,-93.6446004,41.9981656,Timber,2621 GREEN HILLS DR,Timberland,South West,1Fam,2.0
2447,916403290,-93.644366,41.997992,Timber,2721 BURR OAK CIR,Timberland,South West,1Fam,2.0
2448,916455010,-93.646782,41.997364,Timber,2805 WHITE OAK DR,Timberland,South West,1Fam,2.0
2449,916455050,-93.646791,41.997126,Timber,2829 WHITE OAK DR,Timberland,South West,1Fam,2.0
2450,916455070,-93.646793,41.996327,Timber,2909 WHITE OAK DR,Timberland,South West,1Fam,2.0
2451,916455110,-93.646788,41.996089,Timber,2933 WHITE OAK DR,Timberland,South West,1Fam,2.0
2452,916455120,-93.646726,41.995512,Timber,2311 SUNCREST DR,Timberland,South West,1Fam,2.0
2453,916455150,-93.646894,41.995508,Timber,2329 SUNCREST DR,Timberland,South West,1Fam,3.0
2454,916455170,-93.647645,41.995489,Timber,2409 SUNCREST DR,Timberland,South West,1Fam,2.0
2455,916460020,-93.646634,41.997299,Timber,2810 WHITE OAK DR,Timberland,South West,1Fam,2.0
2456,916460060,-93.646645,41.99639,Timber,2902 WHITE OAK DR,Timberland,South West,1Fam,2.0
2457,916460070,-93.646643,41.996331,Timber,2908 WHITE OAK DR,Timberland,South West,1Fam,2.0
2458,916475020,-93.647585,41.995341,Timber,2402 SUNCREST DR,Timberland,South West,1Fam,3.0
2459,916475040,-93.646816,41.995359,Timber,2320 SUNCREST DR,Timberland,South West,1Fam,3.0
2460,916475100,-93.646758,41.994347,Timber,2315 SUNDOWN DR,Timberland,South West,1Fam,3.0
2461,916475110,-93.646814,41.99435,Timber,2321 SUNDOWN DR,Timberland,South West,1Fam,2.0
2462,916477020,-93.647834,41.99423,Timber,2402 SUNDOWN DR,Timberland,South West,1Fam,3.0
2463,916477060,-93.647199,41.993986,Timber,2308 SUNDOWN DR,Timberland,South West,1Fam,2.0
2464,917425190,-93.662162,41.997352,Timber,3312 DARTMOOR LN,Timberland,South West,1Fam,3.0
2465,921126030,-93.653218,41.99312,Timber,3217 RED FOX RD,Timberland,South West,1Fam,2.0
2466,921128020,-93.652495,41.992989,Timber,2716 COTTONWOOD RD,Timberland,South West,1Fam,3.0
2467,921128050,-93.651703,41.992964,Timber,2624 COTTONWOOD RD,Timberland,South West,1Fam,3.0
2468,921201060,-93.647214,41.993611,Timber,2311 COTTONWOOD RD,Timberland,South West,1Fam,3.0
2469,921205030,-93.64898,41.993258,Timber,2406 COTTONWOOD RD,Timberland,South West,1Fam,3.0
2470,921205070,-93.647569,41.993261,Timber,2304 COTTONWOOD RD,Timberland,South West,1Fam,3.0
2471,923125030,-93.610268,41.99222,Mitchel,3515 S DUFF AVE,Mitchell,South East,1Fam,1.0
2472,923201020,-93.60743,41.99321,Mitchel,321 JEWEL DR,Mitchell,South East,1Fam,2.0
2473,923201100,-93.6042638,41.9935397,Mitchel,601 JEWEL DR,Mitchell,South East,1Fam,1.0
2474,923202025,-93.608343,41.99329,Mitchel,3309 EMERALD DR,Mitchell,South East,Duplex,4.0
2475,923202060,-93.608359,41.992193,Mitchel,3405 EMERALD DR,Mitchell,South East,1Fam,2.0
2476,923202105,-93.608372,41.990934,Mitchel,3515 EMERALD DR,Mitchell,South East,1Fam,2.0
2477,923202137,-93.610145,41.990054,Mitchel,107 GARDEN RD,Mitchell,South East,1Fam,0.0
2478,923202220,-93.610118,41.992318,Mitchel,3312 S DUFF AVE,Mitchell,South East,1Fam,4.0
2479,923203010,-93.608192,41.993356,Mitchel,3302 EMERALD DR,Mitchell,South East,TwnhsE,2.0
2480,923203090,-93.608195,41.993173,Mitchel,3318 EMERALD DR,Mitchell,South East,Twnhs,2.0
2481,923203100,-93.608195,41.99315,Mitchel,3320 EMERALD DR,Mitchell,South East,TwnhsE,2.0
